reaction_id	gpr	supported_all_expression_contexts	missing_context_count	reason
r1043	9154_AT1 or 64078_AT1	True	0	complete measured GPR alternative
r1044	9154_AT1 or 64078_AT1	True	0	complete measured GPR alternative
r1045	9153_AT1 or 64078_AT1	True	0	complete measured GPR alternative
CITt4_1	6576_AT1 or 284111_AT1	True	0	complete measured GPR alternative
r1143	10991_AT1	True	0	complete measured GPR alternative
GLUt4	10991_AT1	True	0	complete measured GPR alternative
r1155	9194_AT1 or 6566_AT1	True	0	complete measured GPR alternative
r1163	6554_AT1	True	0	complete measured GPR alternative
r1164	6646_AT1 or 8435_AT1	True	0	complete measured GPR alternative
r1167	6646_AT1 or 8435_AT1	True	0	complete measured GPR alternative
r1170	6646_AT1 or 8435_AT1	True	0	complete measured GPR alternative
r1175	3988_AT1 or 1056_AT1	True	0	complete measured GPR alternative
r1177	3988_AT1 or 1056_AT1	True	0	complete measured GPR alternative
r1179	3988_AT1 or 1056_AT1	True	0	complete measured GPR alternative
r1182	3988_AT1 or 1056_AT1	True	0	complete measured GPR alternative
r1251	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1252	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1253	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1254	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1260	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1262	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1374	1118_AT1 or 27159_AT1	True	0	complete measured GPR alternative
r1378	128_AT1	True	0	complete measured GPR alternative
r1382_1	2356_AT1	True	0	complete measured GPR alternative
r1383_1	8836_AT1	True	0	complete measured GPR alternative
r1392	178_AT1	True	0	complete measured GPR alternative
HCO3Ee	771_AT1 or 760_AT1 or 768_AT1 or 23632_AT1 or 765_AT1 or 759_AT1 or 762_AT1 or 766_AT1 or 767_AT1 or 377677_AT1	True	0	complete measured GPR alternative
ACOAO5p	8310_AT1 or 51_AT1	True	0	complete measured GPR alternative
ACOAO4p	8310_AT1 or 51_AT1	True	0	complete measured GPR alternative
r1448	8310_AT1 or 51_AT1	True	0	complete measured GPR alternative
r1449	8310_AT1 or 51_AT1	True	0	complete measured GPR alternative
r1450	8310_AT1 or 51_AT1	True	0	complete measured GPR alternative
r1487	2182_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
r1495	6554_AT1	True	0	complete measured GPR alternative
r1497	6554_AT1	True	0	complete measured GPR alternative
r1498	6554_AT1	True	0	complete measured GPR alternative
r1499	6554_AT1	True	0	complete measured GPR alternative
r1502	6554_AT1	True	0	complete measured GPR alternative
r1503	6554_AT1	True	0	complete measured GPR alternative
r1515	19_AT1	True	0	complete measured GPR alternative
r1518	19_AT1	True	0	complete measured GPR alternative
r1519	19_AT1	True	0	complete measured GPR alternative
r1520	19_AT1	True	0	complete measured GPR alternative
r1525	19_AT1	True	0	complete measured GPR alternative
r1530	10057_AT1	True	0	complete measured GPR alternative
r1531_1	10057_AT1	True	0	complete measured GPR alternative
r1533_1	10057_AT1	True	0	complete measured GPR alternative
r1536	10257_AT1	True	0	complete measured GPR alternative
r1540	6533_AT1	True	0	complete measured GPR alternative
r1547	8140_AT1	True	0	complete measured GPR alternative
r1548	8140_AT1	True	0	complete measured GPR alternative
r1549	8140_AT1	True	0	complete measured GPR alternative
r1552	8140_AT1	True	0	complete measured GPR alternative
r1553	8140_AT1	True	0	complete measured GPR alternative
r1554	8140_AT1	True	0	complete measured GPR alternative
r1556	8140_AT1	True	0	complete measured GPR alternative
r1557	8140_AT1	True	0	complete measured GPR alternative
r1560	8140_AT1	True	0	complete measured GPR alternative
r1561	8140_AT1	True	0	complete measured GPR alternative
r1562	8140_AT1	True	0	complete measured GPR alternative
r1564	8140_AT1	True	0	complete measured GPR alternative
r1565	8140_AT1	True	0	complete measured GPR alternative
r1567	8140_AT1	True	0	complete measured GPR alternative
r1568	8140_AT1	True	0	complete measured GPR alternative
r1571	8140_AT1	True	0	complete measured GPR alternative
r1578	8140_AT1	True	0	complete measured GPR alternative
r1579	8140_AT1	True	0	complete measured GPR alternative
r1581	8140_AT1	True	0	complete measured GPR alternative
r1584	8140_AT1	True	0	complete measured GPR alternative
r1585	8140_AT1	True	0	complete measured GPR alternative
r1586	8140_AT1	True	0	complete measured GPR alternative
r1587	8140_AT1	True	0	complete measured GPR alternative
r1588	8140_AT1	True	0	complete measured GPR alternative
r1589	8140_AT1	True	0	complete measured GPR alternative
r1590	8140_AT1	True	0	complete measured GPR alternative
r1591	8140_AT1	True	0	complete measured GPR alternative
r1593	8140_AT1	True	0	complete measured GPR alternative
r1594	8140_AT1	True	0	complete measured GPR alternative
r1595	8140_AT1	True	0	complete measured GPR alternative
r1597	8140_AT1	True	0	complete measured GPR alternative
r1603	8140_AT1	True	0	complete measured GPR alternative
r1604	8140_AT1	True	0	complete measured GPR alternative
r1610	8140_AT1	True	0	complete measured GPR alternative
r1611	8140_AT1	True	0	complete measured GPR alternative
r1612	8140_AT1	True	0	complete measured GPR alternative
r1613	8140_AT1	True	0	complete measured GPR alternative
r1615	8140_AT1	True	0	complete measured GPR alternative
r1616	8140_AT1	True	0	complete measured GPR alternative
r1617	8140_AT1	True	0	complete measured GPR alternative
TYRPHELAT2tc	8140_AT1	True	0	complete measured GPR alternative
CYSPHELAT2tc	8140_AT1	True	0	complete measured GPR alternative
r1621	8140_AT1	True	0	complete measured GPR alternative
ASNPHELAT2tc	8140_AT1	True	0	complete measured GPR alternative
VALPHELAT2tc	8140_AT1	True	0	complete measured GPR alternative
THRPHELAT2tc	8140_AT1	True	0	complete measured GPR alternative
ILEPHELAT2tc	8140_AT1	True	0	complete measured GPR alternative
r1629	8140_AT1	True	0	complete measured GPR alternative
r1630	8140_AT1	True	0	complete measured GPR alternative
r1631	8140_AT1	True	0	complete measured GPR alternative
r1632	8140_AT1	True	0	complete measured GPR alternative
r1634	8140_AT1	True	0	complete measured GPR alternative
r1637	8140_AT1	True	0	complete measured GPR alternative
r1641	8140_AT1	True	0	complete measured GPR alternative
r1645	8140_AT1	True	0	complete measured GPR alternative
ILELAT1tc	8140_AT1	True	0	complete measured GPR alternative
r1648	8140_AT1	True	0	complete measured GPR alternative
r1649	8140_AT1	True	0	complete measured GPR alternative
r1652	8140_AT1	True	0	complete measured GPR alternative
r1657	8140_AT1	True	0	complete measured GPR alternative
r1659	8140_AT1	True	0	complete measured GPR alternative
r1661	8140_AT1	True	0	complete measured GPR alternative
r1666	9057_AT1	True	0	complete measured GPR alternative
r1671	9057_AT1	True	0	complete measured GPR alternative
r1673	9057_AT1	True	0	complete measured GPR alternative
r1674	9057_AT1	True	0	complete measured GPR alternative
r1676	9057_AT1	True	0	complete measured GPR alternative
r1678	9057_AT1	True	0	complete measured GPR alternative
r1680	9057_AT1	True	0	complete measured GPR alternative
r1685	9057_AT1	True	0	complete measured GPR alternative
r1686	9057_AT1	True	0	complete measured GPR alternative
r1692	9057_AT1	True	0	complete measured GPR alternative
r1693	9057_AT1	True	0	complete measured GPR alternative
r1696	9057_AT1	True	0	complete measured GPR alternative
r1700	9057_AT1	True	0	complete measured GPR alternative
r1701	9057_AT1	True	0	complete measured GPR alternative
r1705	9057_AT1	True	0	complete measured GPR alternative
r1706	9057_AT1	True	0	complete measured GPR alternative
r1707	9057_AT1	True	0	complete measured GPR alternative
r1710	9057_AT1	True	0	complete measured GPR alternative
r1717	9057_AT1	True	0	complete measured GPR alternative
r1722	9057_AT1	True	0	complete measured GPR alternative
r1723	9057_AT1	True	0	complete measured GPR alternative
r1726	9057_AT1	True	0	complete measured GPR alternative
r1731	9057_AT1	True	0	complete measured GPR alternative
r1732	9057_AT1	True	0	complete measured GPR alternative
r1736	9057_AT1	True	0	complete measured GPR alternative
r1744	9057_AT1	True	0	complete measured GPR alternative
r1745	9057_AT1	True	0	complete measured GPR alternative
r1746	9057_AT1	True	0	complete measured GPR alternative
r1747	9057_AT1	True	0	complete measured GPR alternative
r1748	9057_AT1	True	0	complete measured GPR alternative
r1750	9057_AT1	True	0	complete measured GPR alternative
r1752	9057_AT1	True	0	complete measured GPR alternative
r1753	9057_AT1	True	0	complete measured GPR alternative
r1754	9057_AT1	True	0	complete measured GPR alternative
r1755	9057_AT1	True	0	complete measured GPR alternative
r1758	9057_AT1	True	0	complete measured GPR alternative
r1762	9057_AT1	True	0	complete measured GPR alternative
r1763	9057_AT1	True	0	complete measured GPR alternative
r1764	9057_AT1	True	0	complete measured GPR alternative
r1766	9057_AT1	True	0	complete measured GPR alternative
r1768	9057_AT1	True	0	complete measured GPR alternative
r1771	9057_AT1	True	0	complete measured GPR alternative
r1774	9057_AT1	True	0	complete measured GPR alternative
r1778	9057_AT1	True	0	complete measured GPR alternative
r1779	9057_AT1	True	0	complete measured GPR alternative
r1781	9057_AT1	True	0	complete measured GPR alternative
r1783	9057_AT1	True	0	complete measured GPR alternative
r1784	9057_AT1	True	0	complete measured GPR alternative
r1786	9057_AT1	True	0	complete measured GPR alternative
r1789	9057_AT1	True	0	complete measured GPR alternative
r1790	9057_AT1	True	0	complete measured GPR alternative
r1791	9057_AT1	True	0	complete measured GPR alternative
r1792	9057_AT1	True	0	complete measured GPR alternative
r1796	9057_AT1	True	0	complete measured GPR alternative
r1797	9057_AT1	True	0	complete measured GPR alternative
r1798	9057_AT1	True	0	complete measured GPR alternative
r1799	9057_AT1	True	0	complete measured GPR alternative
r1805	9057_AT1	True	0	complete measured GPR alternative
r1806	9057_AT1	True	0	complete measured GPR alternative
r1809	9057_AT1	True	0	complete measured GPR alternative
r1811	9057_AT1	True	0	complete measured GPR alternative
r1814	9057_AT1	True	0	complete measured GPR alternative
r1817	9057_AT1	True	0	complete measured GPR alternative
r1818	9057_AT1	True	0	complete measured GPR alternative
r1820	9057_AT1	True	0	complete measured GPR alternative
r1821	9057_AT1	True	0	complete measured GPR alternative
r1822	9057_AT1	True	0	complete measured GPR alternative
r1823	9057_AT1	True	0	complete measured GPR alternative
r1824	9057_AT1	True	0	complete measured GPR alternative
r1827	9057_AT1	True	0	complete measured GPR alternative
r1829	9057_AT1	True	0	complete measured GPR alternative
r1830	9057_AT1	True	0	complete measured GPR alternative
r1832	9057_AT1	True	0	complete measured GPR alternative
r1833	9057_AT1	True	0	complete measured GPR alternative
r1836	9057_AT1	True	0	complete measured GPR alternative
r1837	9057_AT1	True	0	complete measured GPR alternative
r1841	9057_AT1	True	0	complete measured GPR alternative
r1842	9057_AT1	True	0	complete measured GPR alternative
r1846	9057_AT1	True	0	complete measured GPR alternative
r1847	9057_AT1	True	0	complete measured GPR alternative
r1848	9057_AT1	True	0	complete measured GPR alternative
r1851	9057_AT1	True	0	complete measured GPR alternative
r1853	9057_AT1	True	0	complete measured GPR alternative
r1854	9057_AT1	True	0	complete measured GPR alternative
r1855	9057_AT1	True	0	complete measured GPR alternative
r1857	9057_AT1	True	0	complete measured GPR alternative
r1858	9057_AT1	True	0	complete measured GPR alternative
r1860	9057_AT1	True	0	complete measured GPR alternative
r1861	9057_AT1	True	0	complete measured GPR alternative
r1864	9057_AT1	True	0	complete measured GPR alternative
r1865	9057_AT1	True	0	complete measured GPR alternative
r1867	9057_AT1	True	0	complete measured GPR alternative
r1874	9057_AT1	True	0	complete measured GPR alternative
r1876	9057_AT1	True	0	complete measured GPR alternative
r1877	9057_AT1	True	0	complete measured GPR alternative
r1880	9057_AT1	True	0	complete measured GPR alternative
r1881	9057_AT1	True	0	complete measured GPR alternative
r1882	9057_AT1	True	0	complete measured GPR alternative
r1885	9057_AT1	True	0	complete measured GPR alternative
r1887	9057_AT1	True	0	complete measured GPR alternative
r1889	9057_AT1	True	0	complete measured GPR alternative
r1890	9057_AT1	True	0	complete measured GPR alternative
r1892	9057_AT1	True	0	complete measured GPR alternative
r1893	9057_AT1	True	0	complete measured GPR alternative
r1898	9057_AT1	True	0	complete measured GPR alternative
r1899	9057_AT1	True	0	complete measured GPR alternative
r1900	9057_AT1	True	0	complete measured GPR alternative
r1901	9057_AT1	True	0	complete measured GPR alternative
r1903	9057_AT1	True	0	complete measured GPR alternative
r1904	9057_AT1	True	0	complete measured GPR alternative
r1905	9057_AT1	True	0	complete measured GPR alternative
r1907	9057_AT1	True	0	complete measured GPR alternative
r1908	9057_AT1	True	0	complete measured GPR alternative
r1910	9057_AT1	True	0	complete measured GPR alternative
r1912	9057_AT1	True	0	complete measured GPR alternative
r1916	9057_AT1	True	0	complete measured GPR alternative
r1918	9057_AT1	True	0	complete measured GPR alternative
r1920	9057_AT1	True	0	complete measured GPR alternative
r1921	9057_AT1	True	0	complete measured GPR alternative
r1925	9057_AT1	True	0	complete measured GPR alternative
r1928	9057_AT1	True	0	complete measured GPR alternative
r1932	9057_AT1	True	0	complete measured GPR alternative
r1935	9057_AT1	True	0	complete measured GPR alternative
r1940	9057_AT1	True	0	complete measured GPR alternative
r1944	9057_AT1	True	0	complete measured GPR alternative
r1945	9057_AT1	True	0	complete measured GPR alternative
r1948	9057_AT1	True	0	complete measured GPR alternative
r1949	9057_AT1	True	0	complete measured GPR alternative
r1951	9057_AT1	True	0	complete measured GPR alternative
r1954	9057_AT1	True	0	complete measured GPR alternative
r1957	9057_AT1	True	0	complete measured GPR alternative
r1961	9057_AT1	True	0	complete measured GPR alternative
r1962	9057_AT1	True	0	complete measured GPR alternative
r1963	9057_AT1	True	0	complete measured GPR alternative
r1964	9057_AT1	True	0	complete measured GPR alternative
r1965	9057_AT1	True	0	complete measured GPR alternative
r1967	9057_AT1	True	0	complete measured GPR alternative
r1970	9057_AT1	True	0	complete measured GPR alternative
r1972	9057_AT1	True	0	complete measured GPR alternative
r1974	9057_AT1	True	0	complete measured GPR alternative
r1976	9057_AT1	True	0	complete measured GPR alternative
r1980	9057_AT1	True	0	complete measured GPR alternative
r1981	9057_AT1	True	0	complete measured GPR alternative
r1983	9057_AT1	True	0	complete measured GPR alternative
r1984	9057_AT1	True	0	complete measured GPR alternative
r1985	9057_AT1	True	0	complete measured GPR alternative
r1986	9057_AT1	True	0	complete measured GPR alternative
r1987	9057_AT1	True	0	complete measured GPR alternative
r1989	9057_AT1	True	0	complete measured GPR alternative
r1997	11136_AT1	True	0	complete measured GPR alternative
r2000	11136_AT1	True	0	complete measured GPR alternative
r2001	11136_AT1	True	0	complete measured GPR alternative
r2003	11136_AT1	True	0	complete measured GPR alternative
r2004	11136_AT1	True	0	complete measured GPR alternative
r2005	11136_AT1	True	0	complete measured GPR alternative
r2007	11136_AT1	True	0	complete measured GPR alternative
r2011	11136_AT1	True	0	complete measured GPR alternative
r2013	11136_AT1	True	0	complete measured GPR alternative
r2014	11136_AT1	True	0	complete measured GPR alternative
r2016	11136_AT1	True	0	complete measured GPR alternative
r2017	11136_AT1	True	0	complete measured GPR alternative
r2018	11136_AT1	True	0	complete measured GPR alternative
r2021	11136_AT1	True	0	complete measured GPR alternative
r2023	11136_AT1	True	0	complete measured GPR alternative
r2026	11136_AT1	True	0	complete measured GPR alternative
r2030	11136_AT1	True	0	complete measured GPR alternative
r2031	11136_AT1	True	0	complete measured GPR alternative
r2032	11136_AT1	True	0	complete measured GPR alternative
r2035	11136_AT1	True	0	complete measured GPR alternative
r2036	11136_AT1	True	0	complete measured GPR alternative
r2038	11136_AT1	True	0	complete measured GPR alternative
r2039	11136_AT1	True	0	complete measured GPR alternative
r2040	11136_AT1	True	0	complete measured GPR alternative
r2041	11136_AT1	True	0	complete measured GPR alternative
r2046	11136_AT1	True	0	complete measured GPR alternative
r2047	11136_AT1	True	0	complete measured GPR alternative
r2048	11136_AT1	True	0	complete measured GPR alternative
r2049	11136_AT1	True	0	complete measured GPR alternative
r2050	11136_AT1	True	0	complete measured GPR alternative
r2051	11136_AT1	True	0	complete measured GPR alternative
r2055	11136_AT1	True	0	complete measured GPR alternative
r2056	11136_AT1	True	0	complete measured GPR alternative
r2058	11136_AT1	True	0	complete measured GPR alternative
r2060	11136_AT1	True	0	complete measured GPR alternative
r2063	11136_AT1	True	0	complete measured GPR alternative
r2065	11136_AT1	True	0	complete measured GPR alternative
r2067	11136_AT1	True	0	complete measured GPR alternative
r2068	11136_AT1	True	0	complete measured GPR alternative
r2071	11136_AT1	True	0	complete measured GPR alternative
r2073_1	6556_AT1	True	0	complete measured GPR alternative
r2080	6566_AT1	True	0	complete measured GPR alternative
r2081	6566_AT1	True	0	complete measured GPR alternative
r2084	6566_AT1	True	0	complete measured GPR alternative
r2085	6566_AT1	True	0	complete measured GPR alternative
r2086	6566_AT1	True	0	complete measured GPR alternative
r2087	6566_AT1	True	0	complete measured GPR alternative
r2088	6566_AT1	True	0	complete measured GPR alternative
r2089	6566_AT1	True	0	complete measured GPR alternative
r2090	6566_AT1	True	0	complete measured GPR alternative
r2092	6566_AT1	True	0	complete measured GPR alternative
r2093	6566_AT1	True	0	complete measured GPR alternative
